E_x	E_y	E_z
2.051632	1.729443	0.969506
2.012364	1.812405	1.071903
1.937061	1.795208	1.164563
2.144966	1.845418	1.069150
2.032753	1.773811	0.889502
2.186007	1.932981	0.901795
2.054575	2.148457	1.003529
2.251434	2.045812	0.865764
1.978897	2.220372	0.718649
2.116150	2.078724	0.725487
2.043941	2.166203	0.693566
2.072030	2.324212	0.616554
2.135650	2.401924	0.627558
2.070745	2.340902	0.722501
2.144124	2.364522	0.639760
2.051350	2.500009	0.605159
2.114853	2.428749	0.480770
2.181411	2.624573	0.474053
2.178470	2.414485	0.454510
2.143974	2.539100	0.406645
2.097842	2.663108	0.443465
1.981085	2.513427	0.394816
2.183706	2.494995	0.387921
2.109737	2.830939	0.383908
2.177154	2.760237	0.242741
2.204673	2.785607	0.432808
2.439560	2.629856	0.518631
2.120985	2.821260	0.382916
2.107602	2.767299	0.410564
2.021948	2.873395	0.356631
2.046749	2.787124	0.486592
2.086594	2.848228	0.344390
2.178317	2.869919	0.547183
2.102545	2.862521	0.427600
2.206677	2.749054	0.490162
2.088218	2.785513	0.457488
2.114657	2.765789	0.485242
2.206631	2.829475	0.554995
2.046285	2.666892	0.584179
2.138008	2.819099	0.491920
2.046652	2.557898	0.534333
2.129916	2.615341	0.640112
2.031970	2.641483	0.535948
2.043545	2.357208	0.639479
1.905617	2.634017	0.744668
2.053538	2.617477	0.649323
2.140151	2.531124	0.738005
2.084794	2.334188	0.730147
1.944504	2.331758	0.749820
2.072445	2.304792	0.893264
1.928581	2.139131	0.925381
1.818696	2.220888	0.841185
2.102072	2.243837	0.990649
2.038904	2.060754	1.062457
1.950437	2.092272	1.156014
1.981973	2.042076	0.975118
1.846912	1.959087	1.144485
1.826355	2.097162	1.288906
1.948842	1.870023	1.196249
1.825241	1.819310	1.267630
1.796870	1.788191	1.271789
1.740726	1.649183	1.286406
2.019666	1.707189	1.249981
1.909311	1.502483	1.462649
1.832805	1.566127	1.510651
1.767414	1.424704	1.395559
1.938189	1.373770	1.253262
1.823396	1.489397	1.580162
1.819993	1.379677	1.599181
1.712581	1.346287	1.547352
1.885178	1.304597	1.553938
1.664134	1.263516	1.601433
1.776960	1.290128	1.614715
1.553089	2.355495	1.523165
1.504604	2.420932	1.430904
1.557247	2.364252	1.631702
1.544771	2.307162	1.559308
1.420191	2.370171	1.752895
1.366678	2.404475	1.645855
1.332169	2.431857	1.659547
1.391086	2.468063	1.598691
1.298537	2.510807	1.770093
1.411942	2.513243	1.687938
1.316174	2.631699	1.646109
1.536946	2.454665	1.759698
1.478233	2.554701	1.630795
1.409332	2.604777	1.611201
1.290620	2.430390	1.571747
1.473841	2.507305	1.659761
1.318912	2.517630	1.412355
1.539029	2.493046	1.558329
1.436152	2.587347	1.581022
1.565610	2.470951	1.520390
1.491654	2.532173	1.572701
1.649627	2.398744	1.446377
1.498741	2.480025	1.421658
1.483512	2.331834	1.333658
1.630721	2.308442	1.349668
1.703080	2.363160	1.228122
1.795077	2.478942	1.211703
1.703859	2.367255	1.183284
1.773671	2.360185	1.028254
1.918222	2.283233	1.101223
1.848608	2.246916	0.962342
2.003955	2.223779	1.085134
2.000170	2.114150	1.046936
1.945987	2.223535	0.811355
1.996020	2.083461	0.962905
2.076085	2.043728	0.836940
2.069746	1.997289	0.913812
2.087255	1.813991	0.783462
2.073492	1.877018	0.680437
2.195416	2.066362	0.759316
2.176797	1.968392	0.665042
2.204368	1.815373	0.532943
2.260365	1.881949	0.623292
2.290392	1.767832	0.643853
2.253490	1.866282	0.492382
2.325108	1.668161	0.500998
2.482420	1.787826	0.584898
2.474514	1.638372	0.461587
2.401168	1.794056	0.373585
2.549188	1.735582	0.579675
2.471971	1.697716	0.594931
2.474887	1.506278	0.266481
2.591077	1.458808	0.365618
2.584671	1.594182	0.413952
2.580572	1.658147	0.301610
2.522881	1.487985	0.428813
2.648632	1.565306	0.451377
2.497856	1.643923	0.475489
2.644126	1.641870	0.238204
2.549995	1.444421	0.420333
2.508570	1.549730	0.475336
2.635107	1.509591	0.307305
2.512742	1.579482	0.451187
2.564298	1.453940	0.254586
2.475595	1.630234	0.326663
2.556566	1.566097	0.347079
2.540471	1.566594	0.462886
2.723890	1.378847	0.564270
2.475892	1.571624	0.542955
2.411991	1.542600	0.397479
2.488465	1.561394	0.613551
2.497040	1.582067	0.607337
2.324379	1.518336	0.717440
2.469390	1.572876	0.665586
2.263568	1.699320	0.747103
2.445420	1.567683	0.705127
2.284395	1.705714	0.754656
2.167697	1.748383	0.863193
2.129642	1.810265	0.935918
2.172829	1.742079	0.929364
2.061868	1.766927	0.766490
2.155460	1.677076	1.081074
2.027836	1.808654	0.961763
1.993649	1.961967	0.862748
2.073619	1.912559	0.999099
1.859883	2.045020	1.058644
1.816954	2.036998	1.194358
1.796424	2.000550	1.130764
1.913179	2.096573	1.285489
1.822274	2.181657	1.282469
1.671865	2.115677	1.474712
1.650719	2.086926	1.383977
1.690204	2.071972	1.469947
1.836901	2.191377	1.349514
1.516735	2.226327	1.529940
1.640032	2.236277	1.430984
1.495563	2.327590	1.569829
1.436327	2.411680	1.568449
1.633811	2.218064	1.444940
1.496150	2.381431	1.701882
2.101955	2.935629	0.237558
2.302986	2.796896	0.438904
2.232961	2.779501	0.293095
2.156930	2.790270	0.352966
2.137685	2.711042	0.370830
2.021554	2.720231	0.311773
2.092968	2.518961	0.273500
2.075346	2.549379	0.579710
2.134387	2.570504	0.490708
2.179781	2.503738	0.400653
2.274210	2.595409	0.395781
2.083361	2.387353	0.483245
2.192239	2.300545	0.753359
2.237090	2.316504	0.705045
2.223653	2.202451	0.605344
2.138917	2.252570	0.716872
2.006591	2.070179	0.741958
2.110497	2.220250	0.685638
2.144930	2.125620	1.002874
2.067089	1.992365	0.918849
2.102096	1.889845	0.952917
1.887180	1.890577	0.974104
2.049766	1.935747	0.958586
2.025307	1.875287	0.991329
2.003141	1.659684	1.161100
2.048668	1.519881	1.102049
1.976081	1.558697	1.217245
2.041461	1.380701	1.307701
2.017461	1.569112	1.302901
2.069546	1.453788	1.411149
2.014596	1.367317	1.519961
2.030685	1.376074	1.291745
1.856109	1.316065	1.434761
1.895588	1.268596	1.577666
1.982952	1.139344	1.482982
1.859853	1.165861	1.491171
1.874152	1.074064	1.541363
1.858042	0.925101	1.731437
1.972260	1.096641	1.603076
1.793683	1.235620	1.765740
1.884742	1.172373	1.655858
1.764679	1.055531	1.669286
1.823329	1.064506	1.666562
1.844416	1.083013	1.605185
1.790369	0.984647	1.766622
1.680513	1.173108	1.803027
1.810715	0.900628	1.674902
1.824177	1.032985	1.663482
1.940057	1.175154	1.630077
1.702477	1.120785	1.677890
1.857232	1.128631	1.723947
1.963599	1.256757	1.670903
1.803902	1.198899	1.749266
1.770500	1.262213	1.648106
1.780560	1.192044	1.649444
1.814995	1.371493	1.563637
1.913236	1.309894	1.708066
1.693423	1.452452	1.588992
1.768357	1.498201	1.620742
1.665983	1.552754	1.307114
1.764716	1.687865	1.417816
1.754652	1.603210	1.582026
1.711502	1.593123	1.503004
1.995000	1.719451	1.259958
2.020236	1.903127	1.364578
1.810044	1.837073	1.261136
1.904234	2.007424	1.297526
1.807549	2.060093	1.212529
1.949263	2.125276	1.062389
1.904839	2.033795	0.984294
1.943695	2.320093	0.919594
1.925767	2.237309	1.022314
1.930490	2.148606	0.985974
1.893249	2.137592	1.013667
2.033118	2.360284	0.897117
2.053202	2.426374	0.904085
1.961816	2.559436	0.817349
2.010245	2.415415	0.772651
1.944875	2.510375	0.648817
1.938855	2.762933	0.769829
2.174326	2.554756	0.636660
1.944639	2.634591	0.525279
2.145806	2.694581	0.638723
2.109119	2.931684	0.413870
2.168969	2.876452	0.419973
2.160477	2.844054	0.446104
2.033221	2.789987	0.589251
2.104759	2.924259	0.350821
2.055489	2.964942	0.285919
2.091647	2.900980	0.374957
2.117673	2.939131	0.400585
2.193991	2.842865	0.311949
2.235729	2.987562	0.217620
2.179124	2.772054	0.314165
2.301121	2.845580	0.240907
2.221477	2.793522	0.251665
2.213633	2.850559	0.279887
2.228759	2.915029	0.318887
2.150860	2.892892	0.293710
2.213268	2.806109	0.296218
1.910621	2.503718	0.978003
1.836157	2.503547	1.002101
1.879650	2.394295	1.013655
1.852022	2.438196	0.887619
1.815873	2.583274	1.058576
1.729145	2.423331	1.150137
1.853992	2.277394	1.222181
1.790552	2.335980	1.232675
1.806235	2.385576	1.160658
1.774384	2.287523	1.289969
1.703365	2.252152	1.410855
1.677816	2.149439	1.327641
1.684988	2.294640	1.436629
1.596609	2.357068	1.443920
1.746235	2.126842	1.495021
1.705129	2.196570	1.563446
1.700613	2.048136	1.468438
1.654642	2.108025	1.519732
1.705573	2.113107	1.490668
1.560412	1.959735	1.603167
1.582852	2.037901	1.630270
1.625688	1.795271	1.515737
1.645860	1.709889	1.703855
1.616487	2.080459	1.811957
1.619801	1.797300	1.721916
1.767686	1.651256	1.519046
1.601282	1.787556	1.693438
1.737573	1.624647	1.482967
1.732476	1.624433	1.503153
1.691126	1.719221	1.640611
1.659316	1.622336	1.614581
1.607193	1.556715	1.671493
1.748239	1.600517	1.545238
1.727428	1.403889	1.618240
1.866176	1.437608	1.543454
1.802635	1.624950	1.533962
1.745868	1.368025	1.553231
1.971592	1.523153	1.519500
1.863972	1.490180	1.433794
1.923587	1.498655	1.467698
1.811271	1.572283	1.485958
1.866001	1.544570	1.366761
1.872239	1.409505	1.237594
1.989953	1.328345	1.243145
1.822799	1.460576	1.287509
1.977933	1.392333	1.173166
2.061220	1.434863	1.246061
1.983850	1.497471	1.280434
2.117855	1.462775	1.161597
2.079194	1.506151	1.076932
2.107879	1.535312	0.985489
2.066489	1.431044	0.898367
2.073285	1.564797	0.909751
2.224341	1.574893	0.787488
2.255433	1.654273	0.819263
2.257484	1.552038	0.860233
2.149882	1.506148	0.783894
2.253204	1.636609	0.684254
2.249199	1.713779	0.731055
2.308462	1.671704	0.784736
2.220958	1.788030	0.749154
2.358390	1.766774	0.585913
2.411882	1.706619	0.519306
2.314866	1.938297	0.588721
2.281200	1.854952	0.484108
2.308264	1.984885	0.399137
2.488397	2.007185	0.557673
2.337777	1.967643	0.344324
2.336406	2.049819	0.527173
2.294465	2.019236	0.399075
2.273044	2.124666	0.338951
2.361778	2.079762	0.319321
2.373093	2.130373	0.338406
2.314672	2.202803	0.480642
2.373996	2.285123	0.245270
2.368070	2.158839	0.234303
2.292085	2.360291	0.414496
2.355663	2.184612	0.329340
2.348606	2.340190	0.209235
2.246434	2.348362	0.393827
2.134466	2.365729	0.373022
2.347659	2.453052	0.417242
2.207562	2.279572	0.357849
2.325222	2.547063	0.456864
2.263836	2.489127	0.380511
2.202483	2.602080	0.372502
2.313094	2.467073	0.565817
2.065449	2.547515	0.436516
2.043101	2.530282	0.594895
2.063561	2.409715	0.541643
2.097548	2.569413	0.650916
2.076405	2.671472	0.629371
2.031309	2.413319	0.627271
2.008260	2.605936	0.717496
1.921101	2.544408	0.770290
2.100181	2.593488	0.815233
1.966169	2.549363	0.891100
1.837942	2.485251	0.779478
1.942825	2.592885	0.833335
1.711948	2.456846	0.987798
2.164866	1.475226	0.974272
2.150929	1.754952	0.926965
2.196727	1.566929	0.826225
2.248120	1.719742	0.796867
2.235947	1.802426	0.737148
2.372047	1.641055	0.712321
2.360017	1.572239	0.789139
2.454426	1.712616	0.509686
2.403198	1.778387	0.575037
2.409484	1.840252	0.614733
2.454117	1.754754	0.568189
2.549293	2.101747	0.343697
2.457483	1.741593	0.433710
2.409404	2.074828	0.300841
2.333268	1.928323	0.180069
2.523875	1.842031	0.302364
2.317410	2.006148	0.398300
2.504092	1.998544	0.250442
2.480271	2.131634	0.131013
2.523310	1.925851	0.170117
2.440267	2.208155	0.206038
2.367570	2.118110	0.209428
2.461252	2.179105	0.151894
2.511709	2.213372	0.178049
2.612705	2.174067	0.045750
2.497381	2.257458	0.164036
2.366911	2.315142	0.314330
2.470830	2.424218	0.098002
2.307852	2.170097	0.156500
2.447873	2.443732	0.216725
2.354865	2.373598	0.267919
2.392959	2.322664	0.297268
2.383082	2.429527	0.352500
2.500617	2.467782	0.357417
2.209368	2.502235	0.393117
2.253473	2.423230	0.407334
2.321700	2.542409	0.499715
2.166582	2.572009	0.486526
2.084619	2.544584	0.431369
2.079423	2.537726	0.570196
2.008138	2.603299	0.634780
2.014524	2.407544	0.626632
2.003711	2.527856	0.657346
1.856225	2.484660	0.710008
2.023910	2.453769	0.908256
1.802708	2.594780	0.815833
1.980463	2.490738	0.969099
1.857193	2.388715	1.041614
1.848444	2.472189	1.079388
1.750843	2.482861	0.994299
1.790304	2.424482	0.977628
1.714585	2.499567	1.207849
1.741995	2.394042	1.169988
1.823152	2.336840	1.259342
1.783198	2.268204	1.407787
1.559517	2.422057	1.310679
1.634467	2.130202	1.350909
1.554451	2.197404	1.419559
1.685517	2.228593	1.496041
1.514320	2.116154	1.649073
1.525771	2.274881	1.535071
1.567197	2.198790	1.685598
1.546572	2.056765	1.620540
1.569880	2.119756	1.657064
1.582433	2.142597	1.714713
1.552743	1.872534	1.515416
1.553745	1.946127	1.697847
1.540043	1.915683	1.841810
1.527323	1.831491	1.849210
1.505597	1.894749	1.753742
1.476086	1.829904	1.801932
1.565665	1.772485	1.671439
1.503969	1.822047	1.791800
1.526564	1.807323	1.762365
1.439780	1.693205	1.777825
1.495259	1.665193	1.846098
1.581009	1.675759	1.937079
1.571652	1.649400	1.751495
1.551175	1.561939	1.739212
1.660447	1.760859	1.703728
1.622551	1.560487	1.766378
1.695269	1.643822	1.531009
1.519495	1.494440	1.768710
1.605317	1.292060	1.699912
1.766357	1.423811	1.551172
1.701708	1.503802	1.543612
1.838758	1.273381	1.489441
1.745313	1.462283	1.474242
1.918354	1.338176	1.476825
1.929709	1.615096	1.394193
1.941938	1.340890	1.206107
2.011064	1.478204	1.427519
1.875013	1.522154	1.431553
2.039897	1.510527	1.243121
1.920970	1.600127	1.146777
2.106833	1.391928	1.053467
2.206562	1.495780	1.199687
2.122597	1.398283	1.105996
2.113240	1.605291	0.989223
2.070131	1.583476	1.100342
1.819721	1.201099	1.670043
1.883989	1.261014	1.735482
1.802557	1.300606	1.677076
1.791796	1.470171	1.551556
1.813442	1.498605	1.564130
1.673620	1.428044	1.578709
1.819443	1.525371	1.371752
1.755127	1.467283	1.428784
1.798640	1.602225	1.392248
1.878865	1.888820	1.243343
1.947164	1.863003	1.256243
1.884658	1.814734	1.285275
1.992332	1.954121	1.265075
1.857092	1.857408	1.165961
1.990524	1.914312	1.056401
1.920564	2.015022	1.029484
1.890748	2.046114	0.968896
1.987011	2.109548	0.874978
1.899003	2.320727	0.932933
1.923628	2.326316	0.769869
2.007959	2.407606	0.823593
2.058802	2.348619	0.892966
2.007514	2.460529	0.761734
2.000467	2.627924	0.638280
1.963874	2.662599	0.631303
2.101069	2.758451	0.604075
2.096962	2.588044	0.650530
2.072963	2.750910	0.506857
1.945338	2.791156	0.363661
2.057749	2.858947	0.497888
2.238979	2.897013	0.401613
2.105830	2.845046	0.301364
2.043763	2.831595	0.239018
2.127906	2.876506	0.240424
2.164210	2.966807	0.359628
2.118600	2.971728	0.372974
2.174396	2.876043	0.324790
2.248828	2.899884	0.446280
2.126930	2.950000	0.226251
2.189613	2.816026	0.226399
2.096778	2.952155	0.335551
2.232237	2.755648	0.410714
2.210293	2.863044	0.268924
2.204963	2.855317	0.274555
2.149019	2.855408	0.213793
2.089175	2.873510	0.317673
2.236497	2.897431	0.309536
2.158384	2.868910	0.197711
2.130448	2.700373	0.397663
2.267569	2.772877	0.416940
2.128984	2.723151	0.349714
2.255730	2.646234	0.355370
2.229293	2.675822	0.361732
2.179895	2.483503	0.254489
2.194518	2.559064	0.493732
2.027551	2.435525	0.342052
2.270082	2.326967	0.638914
2.231206	2.285815	0.497963
2.178810	2.233551	0.630451
2.107972	2.105609	0.496842
2.152257	2.138436	0.665359
2.177972	2.209191	0.730295
2.090258	2.098835	0.693864
2.122093	2.042611	0.892373
1.949230	1.884008	0.821846
2.090727	1.917293	1.046781
2.034527	1.784524	1.067829
2.082019	1.858239	1.050409
1.960877	1.605457	0.959425
2.085008	1.738049	1.261220
2.086137	1.680994	1.125252
1.923632	1.604049	1.245635
2.005838	1.517709	1.283241
2.081492	1.536202	1.343469
2.036126	1.430314	1.310497
2.017028	1.242302	1.465169
1.858452	1.326084	1.362228
1.977510	1.262664	1.343781
1.955780	1.185383	1.565381
1.912854	1.225008	1.461375
1.857433	1.130817	1.629195
2.016711	1.078053	1.675182
1.717896	1.025571	1.549592
1.769378	0.976624	1.677054
1.845476	1.107749	1.719842
1.872724	1.116233	1.682130
1.755644	1.137602	1.659681
1.766989	1.040079	1.649090
1.798997	1.078196	1.754473
1.756797	1.018598	1.816786
1.855902	1.217394	1.829620
1.899762	0.968041	1.800315
1.805974	1.044910	1.754549
1.877630	1.141578	1.671998
1.859984	1.077587	1.747100
1.779896	1.133903	1.778338
1.723776	1.324540	1.571407
1.756907	1.238057	1.736080
1.794936	1.240807	1.704528
1.786676	1.387460	1.715456
2.132915	2.611611	0.354874
2.261775	2.465930	0.536901
2.148823	2.522038	0.482522
2.175808	2.526886	0.348426
2.329193	2.419508	0.415619
2.198637	2.432927	0.438424
2.164775	2.307955	0.417978
2.356528	2.233096	0.594602
2.233823	2.151631	0.559649
2.274160	2.160339	0.679214
2.288353	2.191663	0.586544
2.126279	2.024516	0.668550
2.242894	1.855174	0.687431
2.207696	1.944661	0.820349
2.220563	2.011314	0.743883
2.251571	1.983604	0.896000
2.090950	1.790431	0.810094
2.200458	1.810184	0.812083
2.159097	1.557435	1.022667
2.105206	1.664514	0.931164
2.218632	1.400273	0.993191
2.113256	1.533383	1.163976
2.042666	1.581352	1.101161
2.191414	1.431409	1.059103
2.166200	1.473416	1.037379
2.030403	1.432813	1.254639
2.006480	1.149983	1.268833
1.952238	1.184513	1.054027
2.090974	1.315394	1.285314
2.120145	1.326278	1.458031
1.897492	1.251523	1.248769
1.970714	1.214108	1.448742
1.977355	1.261238	1.484611
2.121681	1.175727	1.389643
1.964803	1.127319	1.597881
1.911607	1.136459	1.475940
1.973501	1.161740	1.485659
2.031617	1.107380	1.556798
1.943110	1.050600	1.608265
1.802951	1.239346	1.515857
1.922413	1.268573	1.666107
1.878198	1.179566	1.569288
1.959137	1.158963	1.543294
1.888780	1.169402	1.555873
1.721325	1.213685	1.624452
1.839231	1.345063	1.671162
1.798808	1.285586	1.668352
1.901443	1.339477	1.590814
1.725193	1.253863	1.669356
1.837471	1.440375	1.600630
1.894937	1.398010	1.670361
1.782653	1.428216	1.629181
1.813286	1.542259	1.574508
1.777602	1.738207	1.638613
1.833421	1.612833	1.604499
1.817712	1.653376	1.483233
1.773338	1.461994	1.496797
1.744204	1.868801	1.455516
1.693982	1.796193	1.346842
1.821848	1.873145	1.466662
1.731075	1.905862	1.260381
1.847896	1.994604	1.366415
1.801122	2.039353	1.414702
1.786137	2.071166	1.176879
1.749692	2.120381	1.304055
1.803630	2.147174	1.152774
1.791496	2.238149	1.032288
1.937104	2.216409	1.159435
1.755854	2.365695	1.115974
1.890589	2.288896	1.044317
1.784271	2.391003	1.062726
1.944491	2.455931	0.872386
1.945359	2.499246	0.731670
1.968254	2.536971	0.956454
1.840393	2.339362	0.848316
1.957699	2.487315	0.715808
2.156024	2.625223	0.806676
1.914339	2.522789	0.702743
1.957121	2.678252	0.671718
2.010858	2.722814	0.551606
2.041534	2.610744	0.460144
2.074521	2.814799	0.578686
1.928358	2.740377	0.534033
1.927127	2.751547	0.575209
2.167481	2.785770	0.557474
1.930248	2.873649	0.416904
2.109927	2.809254	0.554800
2.034016	2.875216	0.415565
2.100048	2.811333	0.356132
2.122735	2.814077	0.423016
2.141504	2.868982	0.461948
2.067198	2.861389	0.293917
2.200325	2.826604	0.232236
2.172821	2.725738	0.313884
2.276105	2.689537	0.308054
2.188708	2.764696	0.358191
2.278012	2.724941	0.208274
2.157560	2.612063	0.412946
2.006351	2.811825	0.424684
2.219501	2.673216	0.570972
2.153099	2.174921	0.826233
2.052599	2.099673	0.775543
1.986853	2.065119	0.853535
1.887041	2.211113	0.878792
1.999368	2.187225	1.135050
2.065361	2.161723	0.944904
1.892904	2.206630	0.850380
1.946321	2.258126	1.047116
1.964184	2.437542	0.934346
1.901494	2.405854	0.986465
1.784689	2.501612	1.062755
1.867634	2.340187	0.977727
1.755318	2.411868	1.012559
1.776191	2.312162	1.031202
1.807049	2.499948	1.108181
1.661179	2.391641	1.131389
1.767688	2.550461	1.143315
1.615806	2.511140	1.139233
1.647615	2.598680	1.282666
1.683761	2.410112	1.255232
1.738362	2.481520	1.358493
1.743743	2.636606	1.296799
1.680389	2.617963	1.323104
1.589753	2.476270	1.321918
1.523065	2.495125	1.399521
1.449555	2.614877	1.413434
1.575014	2.532454	1.340141
1.698915	2.555330	1.244181
1.649464	2.454197	1.363274
1.551148	2.586828	1.441504
1.552208	2.339886	1.339547
1.643788	2.440489	1.465948
1.675519	2.475983	1.398469
1.518698	2.367755	1.453948
1.627169	2.397791	1.349514
1.563422	2.326986	1.394074
1.602552	2.293382	1.296417
1.748145	2.262547	1.470338
1.792684	2.250978	1.278797
1.536707	2.118044	1.243015
1.812893	2.207603	1.365501
1.560503	2.078738	1.391686
1.767169	2.126535	1.355084
1.887997	2.089433	1.304229
1.800352	2.253429	1.126677
1.858607	2.033122	1.310594
1.780295	2.005603	1.304321
2.085986	2.037384	1.169228
1.844249	1.910375	1.079090
1.875287	1.967166	1.098265
2.003095	1.916964	1.118054
1.938563	1.968914	1.206729
1.974761	1.800480	1.135440
1.960748	1.630448	1.260316
2.035811	1.789015	1.079837
1.993962	1.717030	0.940914
2.244614	1.611290	0.959914
2.065253	1.774580	1.014693
2.029605	1.747442	1.044668
2.186249	1.683835	1.145700
2.332713	1.556929	1.064329
2.219852	1.625719	0.792265
2.199850	1.508837	0.958262
2.313618	1.397457	0.871895
2.337146	1.524086	0.906127
2.298043	1.550616	0.809597
2.198069	1.429693	0.862329
