E_x	E_y	E_z
2.409197	1.622853	0.363743
2.580018	1.592845	0.488746
2.492062	1.564079	0.455356
2.500599	1.457100	0.585280
2.558152	1.640256	0.492072
2.462626	1.594187	0.549335
2.513232	1.619704	0.434559
2.410737	1.583314	0.490485
2.455285	1.588918	0.247381
2.626305	1.611823	0.404738
2.432537	1.637188	0.400743
2.456649	1.678150	0.425778
2.430772	1.727227	0.400591
2.427028	1.597793	0.418614
2.515047	1.696242	0.600633
2.558447	1.499132	0.319598
2.344281	1.616489	0.599547
2.480479	1.444234	0.549509
2.397665	1.649513	0.454535
2.413840	1.758194	0.542015
2.445244	1.635221	0.461713
2.495863	1.763874	0.487710
2.387364	1.655401	0.630746
2.405667	1.670488	0.465403
2.414996	1.647050	0.538380
2.454434	1.557560	0.524983
2.549300	1.698701	0.654840
2.473278	1.507726	0.468611
2.393404	1.591841	0.402066
2.483850	1.756281	0.632538
2.326507	1.708050	0.529436
2.325229	1.663656	0.549898
2.316845	1.637212	0.649311
2.346739	1.647677	0.515643
2.387303	1.800330	0.776265
2.349323	1.723669	0.456739
2.268591	1.681170	0.511791
2.364421	1.670670	0.489172
2.447104	1.712668	0.507713
2.440810	1.672306	0.477620
2.410083	1.731375	0.517550
2.437172	1.708803	0.444845
2.413980	1.666648	0.560538
2.391305	1.658996	0.467845
2.486060	1.619030	0.526428
2.541781	1.754266	0.406419
2.222980	1.725926	0.573764
2.443339	1.825023	0.422520
2.439259	1.807556	0.524841
2.357144	1.661444	0.632244
2.366594	1.768906	0.568756
2.410768	1.686873	0.407065
2.322848	1.896501	0.621666
2.469352	1.752328	0.573835
2.349225	1.748488	0.510068
2.409849	1.745961	0.719074
2.438774	1.863393	0.680156
2.361054	1.747957	0.541848
2.298359	1.821408	0.615690
2.376868	1.818278	0.669225
2.352784	1.666228	0.728733
2.321946	1.772693	0.626099
2.468867	1.720333	0.553003
2.440124	1.689967	0.386773
2.385453	1.723679	0.705441
2.420051	1.770130	0.624619
2.305364	1.827298	0.499813
2.402131	1.781692	0.635123
2.327211	1.765030	0.478863
2.444549	2.016619	0.589652
2.409257	1.865283	0.599056
2.334382	1.866656	0.460145
2.249658	1.710452	0.563719
2.465325	1.825827	0.496619
2.362583	1.804999	0.580901
2.395711	1.741949	0.601606
2.290372	1.843770	0.573224
2.214290	1.851200	0.588374
2.255101	1.632570	0.527551
2.300527	1.824244	0.709027
2.392664	1.726909	0.539895
2.398638	1.929446	0.696233
2.404273	1.807958	0.535499
2.354364	1.746603	0.651088
2.419110	1.853748	0.657711
2.339803	1.914233	0.615127
2.155662	1.813462	0.685846
2.359320	1.872778	0.644822
2.315302	1.820822	0.677044
2.376843	1.873909	0.592217
2.320565	1.758229	0.700477
2.376501	1.952746	0.566090
2.333005	1.750578	0.677071
2.243235	1.788690	0.685578
2.187905	1.926029	0.751860
2.371773	2.002939	0.702842
2.273047	1.881771	0.708824
2.410865	1.820922	0.635416
2.343148	1.849884	0.745016
2.256330	1.973075	0.690782
2.322369	1.837616	0.794954
2.125913	1.967309	0.588412
2.223791	1.833201	0.565537
2.107472	1.692641	0.667356
2.233045	1.897784	0.749818
2.156832	1.904261	0.824651
2.302664	1.969852	0.588564
2.232775	1.805130	0.672316
2.151045	1.980462	0.823969
2.231559	1.924153	0.764016
2.238651	1.965062	0.758337
2.274547	2.039627	0.584960
2.210464	1.908509	0.757577
2.141257	1.985157	0.730932
2.174085	1.919345	0.736317
2.128495	1.791730	0.767380
2.202928	2.095851	0.756737
2.082548	2.067801	0.641983
2.141135	1.802792	0.819836
2.222941	1.912104	0.609698
2.165720	1.923710	0.738442
2.328918	1.913579	0.777149
2.142273	1.923461	0.739546
2.273248	2.140538	0.628572
2.211749	2.097063	0.853304
2.317643	1.925953	0.753331
2.202678	1.850186	0.717582
2.100657	1.987300	0.697776
2.161783	1.978651	0.734969
2.114846	1.981223	0.766163
2.028547	2.050646	0.901180
2.129665	1.974860	0.852742
2.125033	1.947352	0.782784
2.102334	1.924495	0.758598
2.272914	1.998013	0.749738
2.250491	1.868767	0.984912
2.070685	2.066342	0.730959
2.102658	2.022443	0.935752
2.027051	2.024703	0.873232
2.101571	2.063053	0.700767
2.131861	2.119265	0.718196
2.067750	1.828068	0.786766
1.947906	1.943286	0.870701
1.986273	2.062429	0.870203
2.055911	1.962305	0.745278
2.018607	2.075427	0.734840
2.113237	1.883266	0.829946
2.199202	2.082352	0.807454
2.038028	1.926666	0.899897
2.169075	2.074300	0.870411
1.928884	2.104983	0.814621
2.062964	2.099142	0.741200
2.028444	2.021825	0.761154
2.085690	1.982692	0.936937
2.009270	1.967970	0.890148
2.002732	2.057267	0.866414
2.019743	1.979558	0.872998
1.966366	2.093669	0.956945
2.178026	2.091754	0.849957
1.997777	2.103452	0.820041
2.048785	2.183532	0.931758
2.170597	2.206432	0.998396
2.030119	2.124532	0.910393
2.045653	1.967671	0.992923
1.925651	2.136732	0.922628
2.018708	1.996219	0.943079
2.041423	2.152866	0.961071
1.974989	1.949516	0.986979
2.087005	2.072375	0.996849
1.988655	2.099066	0.876260
2.040753	2.206473	0.881876
2.029649	2.102006	0.910704
2.149500	1.880951	0.827883
2.018167	2.168630	1.097481
2.053819	2.124579	0.799893
2.132585	2.071039	0.993833
1.990489	2.193383	0.889556
2.071265	2.179143	0.962153
1.882151	2.089648	0.998404
2.038188	2.132535	0.961835
1.945343	2.162068	0.973760
2.069749	2.263468	0.996782
1.947076	2.195771	1.033132
2.155638	2.275740	1.015650
2.054879	2.227203	0.887941
1.974713	2.188610	0.985082
1.919151	2.079195	1.001895
1.914555	2.274036	0.837709
1.996088	2.140563	0.950287
1.949405	2.234527	0.907607
1.964578	2.197459	0.982841
1.918936	2.285820	0.879419
1.940821	2.120018	1.158101
1.854821	2.232381	1.012650
1.829214	2.097729	0.978802
1.954989	2.209063	1.152548
1.893130	2.034170	1.026071
1.887651	2.183398	1.042958
1.847691	2.183838	0.996276
2.043532	2.302977	1.165252
1.920556	2.172597	1.113752
1.941015	2.257904	1.024915
1.872338	2.073786	1.031768
1.917557	2.339501	1.164621
1.957324	2.185771	1.037450
1.798619	2.135225	0.901405
1.937289	2.312873	1.104034
1.941516	2.252810	1.004043
1.850235	2.353894	1.088148
1.921673	2.182336	1.025949
1.752944	2.313115	1.082122
1.964409	2.283130	1.061062
1.769037	2.389243	0.892471
2.031849	2.306721	0.968512
1.809464	2.413498	0.979664
1.826892	2.349662	1.063043
1.709597	2.265074	0.985636
1.726955	2.253424	1.096236
1.880443	2.248737	1.000685
1.918014	2.297343	1.080637
1.766016	2.230880	1.135590
1.864418	2.306594	1.239789
1.719439	2.262555	1.168317
1.828349	2.238428	1.194341
1.825595	2.404261	1.073541
1.642747	2.334592	1.032696
1.822033	2.317259	1.174034
1.918570	2.202137	1.030171
1.768408	2.318344	1.073229
1.913600	2.492884	1.171645
1.868478	2.365425	1.158556
1.818296	2.289545	1.130081
1.722548	2.176758	1.095844
2.005156	2.278830	1.175094
1.829727	2.321701	1.211157
1.747163	2.363229	1.114396
1.874066	2.453955	1.113762
1.910584	2.250544	1.020081
1.830825	2.322054	1.130608
1.800261	2.305570	1.228547
1.725306	2.301279	1.153309
1.868852	2.242536	1.199580
1.711242	2.328040	1.209667
1.609363	2.228977	1.190737
1.775297	2.259407	1.163931
1.842342	2.422386	1.187077
1.727845	2.297771	1.093694
1.789215	2.342016	1.177836
1.790510	2.314575	1.168008
1.861732	2.369873	1.214742
1.782005	2.355557	1.242774
1.731719	2.421792	1.197805
1.830644	2.344260	1.117927
1.725133	2.281434	1.217694
1.733538	2.291121	1.365263
1.811084	2.460841	1.217348
1.853824	2.376815	1.290357
1.768643	2.247769	1.241284
1.644810	2.439544	1.216485
1.765323	2.388429	1.228015
1.541737	2.285951	1.356440
1.698662	2.417014	1.167129
1.778574	2.358254	1.226456
1.594889	2.362662	1.245034
1.648474	2.465580	1.274698
1.732771	2.466886	1.217125
1.782970	2.364861	1.262897
1.803311	2.371525	1.179530
1.566563	2.521189	1.201645
1.534868	2.417637	1.270779
1.722764	2.388822	1.257801
1.543496	2.471428	1.259547
1.745620	2.376490	1.335025
1.860393	2.469334	1.408744
1.646041	2.399725	1.303576
1.647671	2.364626	1.229928
1.599208	2.491355	1.386566
1.715255	2.414055	1.286143
1.661668	2.283868	1.218101
1.567555	2.331525	1.299067
1.603997	2.433386	1.296047
1.658699	2.480050	1.313618
1.652637	2.423198	1.225648
1.588382	2.339736	1.364133
1.657275	2.391382	1.322598
1.733570	2.391081	1.391773
1.659260	2.536376	1.385133
1.588193	2.414663	1.345116
1.701513	2.328794	1.310448
1.598351	2.528497	1.376324
1.571710	2.498686	1.331675
1.602619	2.353928	1.327646
1.588361	2.428141	1.248085
1.599622	2.512271	1.352419
1.671762	2.421642	1.295049
1.724631	2.392024	1.280089
1.509143	2.290793	1.406322
1.657293	2.428828	1.326303
1.544952	2.391695	1.376073
1.604535	2.536062	1.426934
1.604396	2.519245	1.320498
1.620336	2.538875	1.333411
1.670043	2.529627	1.357688
1.496378	2.620844	1.454144
1.550123	2.508313	1.421087
1.464350	2.600205	1.394665
1.613445	2.524493	1.448191
1.550661	2.421879	1.276003
1.515014	2.405172	1.314819
1.648741	2.472187	1.445677
1.611593	2.564385	1.485002
1.671932	2.583651	1.282075
1.568033	2.468974	1.355515
1.731895	2.509286	1.304576
1.786146	2.415665	1.413490
1.567494	2.520160	1.509358
1.608427	2.525833	1.575070
1.618616	2.538159	1.343943
1.448652	2.538802	1.207148
1.458144	2.361569	1.347893
1.591055	2.419604	1.513133
1.544198	2.536653	1.301917
1.501852	2.416593	1.408634
1.605655	2.459514	1.309634
1.625121	2.506954	1.404518
1.566870	2.479631	1.414490
1.428769	2.438053	1.350341
1.562283	2.509332	1.366564
1.407121	2.525032	1.458217
1.523583	2.500467	1.377346
1.617376	2.400295	1.466109
1.525526	2.468738	1.397256
1.517380	2.552664	1.529106
1.431711	2.583074	1.345036
1.490518	2.554121	1.528428
1.529357	2.487170	1.312429
1.433969	2.441263	1.406919
1.506151	2.559865	1.365991
1.570780	2.477485	1.428196
1.463807	2.469146	1.476114
1.579230	2.491450	1.588270
1.487724	2.475861	1.366518
1.644379	2.532268	1.389534
1.631796	2.529506	1.504414
1.600627	2.582338	1.511144
1.552135	2.551326	1.556924
1.526323	2.476967	1.428946
1.469116	2.536360	1.566960
1.511183	2.452520	1.384822
1.474892	2.456597	1.472995
1.415104	2.490064	1.462521
1.519596	2.509758	1.497748
1.280018	2.497790	1.492631
1.395857	2.680464	1.422131
1.512220	2.524170	1.437861
1.624344	2.500411	1.457748
1.450116	2.486592	1.442206
1.452721	2.476140	1.343211
1.490362	2.445928	1.474726
1.493599	2.489990	1.489131
1.641787	2.485748	1.494411
1.389604	2.506398	1.519993
1.372988	2.558788	1.341942
1.498467	2.473089	1.464765
1.506860	2.501100	1.517972
1.414958	2.676479	1.500249
1.503280	2.560707	1.481036
1.532704	2.575588	1.456166
1.454901	2.508484	1.427591
1.429041	2.673150	1.761779
1.593126	2.561194	1.556868
1.425746	2.557674	1.500055
1.509940	2.580183	1.520127
1.574298	2.516497	1.501048
1.517612	2.659903	1.566004
1.484634	2.549139	1.469329
1.525422	2.420221	1.511360
1.427961	2.573980	1.429617
1.409838	2.557036	1.596221
1.350223	2.368959	1.476820
1.623042	2.501134	1.421662
1.529921	2.481811	1.572255
1.493056	2.463124	1.510183
1.560198	2.505533	1.580312
1.468799	2.521286	1.462876
1.554018	2.351461	1.570821
1.478193	2.449842	1.502141
1.497433	2.486887	1.440164
1.499203	2.449779	1.630594
1.501437	2.611213	1.427915
1.455466	2.575038	1.476796
1.558332	2.482101	1.611665
1.479375	2.660910	1.643687
1.507391	2.462973	1.582744
1.443290	2.566774	1.582022
1.519314	2.579583	1.609105
1.431430	2.437715	1.578734
1.413941	2.544324	1.431080
1.503861	2.625503	1.532487
1.589588	2.618845	1.598219
1.448962	2.561254	1.548166
1.337993	2.597682	1.466910
1.452562	2.510827	1.596003
1.508285	2.485840	1.545718
1.601026	2.516467	1.441664
1.455410	2.413104	1.419093
1.419201	2.622838	1.604878
1.320230	2.465914	1.513687
1.457171	2.541260	1.608765
1.457431	2.490890	1.603268
1.361746	2.410144	1.568646
1.498881	2.542306	1.727729
1.468354	2.467592	1.647398
1.474313	2.523582	1.701573
1.394328	2.519944	1.741934
1.412796	2.534271	1.700882
1.525216	2.552169	1.538275
1.500012	2.414040	1.659524
1.393825	2.382602	1.458801
1.427971	2.589355	1.387184
1.482548	2.493256	1.550425
1.459833	2.370760	1.537996
1.446865	2.487754	1.514026
1.496469	2.437756	1.580566
1.517487	2.552966	1.506650
1.312682	2.494238	1.612177
1.430065	2.521765	1.548704
1.348769	2.512518	1.496508
1.451472	2.446231	1.699070
1.520318	2.447074	1.461321
1.522488	2.436290	1.618230
1.489504	2.560504	1.477350
1.366621	2.344602	1.411308
1.461690	2.561489	1.537978
1.371511	2.462564	1.678230
1.489349	2.541376	1.628623
1.408721	2.362513	1.622194
1.409459	2.424820	1.568862
1.490037	2.624907	1.646873
1.442958	2.467077	1.529721
1.529651	2.459485	1.554743
1.496535	2.417919	1.577908
1.415756	2.506133	1.547574
1.459045	2.519778	1.623058
1.579607	2.520777	1.626011
1.300986	2.550687	1.637465
1.486947	2.487818	1.467977
1.246625	2.641066	1.639896
1.523485	2.378515	1.624760
1.536731	2.401518	1.556232
1.406018	2.569780	1.454972
1.533660	2.531368	1.434130
1.477448	2.497754	1.582192
1.490313	2.614033	1.645331
1.276064	2.478161	1.599850
1.504699	2.482924	1.546210
1.479040	2.454092	1.522022
1.356793	2.526529	1.572049
1.468603	2.527024	1.587572
1.441584	2.534779	1.616171
1.532139	2.490030	1.480933
1.488224	2.379987	1.646534
1.404173	2.439276	1.448274
1.442415	2.492996	1.429183
1.386075	2.363134	1.625412
1.400409	2.396781	1.518701
1.377354	2.431932	1.656009
1.433602	2.454624	1.564026
1.448450	2.377011	1.567835
1.442441	2.461134	1.431735
1.304801	2.532028	1.637638
1.500985	2.581478	1.518981
1.424503	2.422647	1.435840
1.366654	2.520002	1.445806
1.382132	2.635152	1.434303
1.579034	2.336422	1.695687
1.467588	2.566318	1.542451
1.434365	2.378452	1.450788
1.516455	2.529716	1.521097
1.610279	2.508850	1.721820
1.444210	2.524792	1.549626
1.442034	2.453142	1.622326
1.469357	2.367395	1.758983
1.456985	2.447563	1.579196
1.499215	2.514622	1.578644
1.477065	2.424924	1.466098
1.557415	2.556583	1.605310
1.460790	2.331981	1.577413
1.527190	2.391592	1.479331
1.505386	2.383193	1.500333
1.555126	2.434640	1.600738
1.597999	2.407138	1.611230
1.531714	2.368079	1.595307
1.526910	2.412275	1.617174
1.558606	2.458318	1.505279
1.481911	2.348168	1.571749
1.514630	2.470064	1.580555
1.428352	2.269980	1.488676
1.509235	2.454534	1.673260
1.527025	2.357669	1.600169
1.388756	2.337416	1.446228
1.564449	2.313404	1.601179
1.581158	2.323430	1.377477
1.463999	2.397880	1.600019
1.497119	2.417766	1.510223
1.481094	2.434043	1.593544
1.638052	2.436278	1.423731
1.581235	2.299568	1.638413
1.600539	2.460911	1.520423
1.629021	2.322116	1.671548
1.458271	2.339701	1.425888
1.574416	2.307413	1.464654
1.599654	2.395160	1.352168
1.345319	2.246283	1.583405
1.472644	2.493141	1.510023
1.540030	2.371963	1.566913
1.679211	2.339010	1.407046
1.526818	2.333126	1.624978
1.614397	2.312644	1.493258
1.653135	2.367637	1.481621
1.538901	2.378138	1.526963
1.401698	2.289525	1.447172
1.560531	2.216014	1.552763
1.617087	2.367829	1.511817
1.602010	2.376410	1.447050
1.512822	2.292524	1.509495
1.482341	2.320409	1.467922
1.505097	2.217833	1.506678
1.447487	2.247418	1.527726
1.492574	2.285825	1.607081
1.645430	2.396255	1.508783
1.550795	2.219163	1.455266
1.492219	2.292970	1.544698
1.482882	2.240604	1.548898
1.506411	2.325557	1.538259
1.466046	2.310373	1.519031
1.612474	2.258927	1.458992
1.558284	2.415414	1.358884
1.509043	2.395704	1.480283
1.636062	2.317466	1.494596
1.597376	2.267749	1.512509
1.546178	2.311187	1.406060
1.567257	2.298304	1.450954
1.618915	2.360692	1.337814
1.796277	2.165936	1.543382
1.665943	2.352980	1.531572
1.566560	2.275759	1.425816
1.624640	2.332922	1.316299
1.585727	2.223842	1.408610
1.594910	2.296191	1.504742
1.643805	2.365619	1.473678
1.658022	2.411231	1.461006
1.653910	2.347747	1.444379
1.590558	2.231619	1.294769
1.648462	2.188316	1.429036
1.524887	2.203603	1.487833
1.653076	2.279584	1.313784
1.616184	2.244629	1.407802
1.584877	2.191269	1.318607
1.640411	2.244947	1.304375
1.590551	2.259191	1.388058
1.636088	2.282816	1.416217
1.629065	2.308466	1.267513
1.751659	2.315882	1.403420
1.683212	2.307963	1.442292
1.627119	2.221248	1.303189
1.621664	2.124399	1.389261
1.728722	2.297538	1.460122
1.581922	2.303272	1.459072
1.659350	2.328976	1.290890
1.785350	2.261924	1.411437
1.672558	2.130579	1.384485
1.647682	2.064558	1.414029
1.499765	1.999724	1.518154
1.617375	2.126660	1.352319
1.537937	2.232994	1.245295
1.727227	2.104506	1.386349
1.854256	2.254192	1.242468
1.798801	2.188122	1.313555
1.515077	2.234724	1.435731
1.767252	2.131341	1.472426
1.741480	2.251104	1.328647
1.713403	2.122618	1.241740
1.710083	2.223682	1.275235
1.743428	2.217791	1.308964
1.658169	2.187841	1.297005
1.828291	2.267916	1.532973
1.828293	2.078747	1.174538
1.762237	2.169130	1.402133
1.725238	2.227015	1.226453
1.659597	2.006316	1.351873
1.695362	2.021301	1.240868
1.754879	2.197830	1.236368
1.634218	2.070600	1.330702
1.571363	2.030379	1.269474
1.762895	2.124211	1.357599
1.814967	2.234339	1.322560
1.678472	2.146462	1.326457
1.636276	2.109004	1.341777
1.680891	2.136315	1.309298
1.682251	2.084616	1.314234
1.756944	2.097918	1.291317
1.717586	2.153349	1.343267
1.830749	2.138364	1.225298
1.895454	2.034218	1.394805
1.747712	1.978159	1.254230
1.825917	2.026545	1.448017
1.754449	2.123684	1.366936
1.715648	2.148140	1.253446
1.763431	2.062278	1.328354
1.845367	2.037151	1.165787
1.910374	2.031208	1.258889
1.769264	2.179217	1.446280
1.768858	2.101528	1.412587
1.763605	2.079058	1.411391
1.770399	1.970881	1.401573
1.935674	2.065965	1.187285
1.874438	2.072935	1.266734
1.753925	1.856522	1.255516
1.752038	2.050674	1.223030
1.685419	2.101035	1.345404
1.827047	2.030112	1.218450
1.882563	1.987700	1.470579
1.703171	1.931684	1.284872
1.771821	1.981544	1.151664
1.857404	2.018030	1.211712
1.851325	1.971200	1.152305
1.881382	2.145348	1.185998
1.861066	1.928887	1.254116
1.883016	2.039858	1.206686
1.949201	1.911984	1.272657
1.903158	2.022147	1.162632
1.738183	2.053976	1.050637
1.761155	2.017700	1.156683
1.875593	1.902916	1.221650
1.832007	1.990436	1.180729
1.810790	1.885649	1.171281
1.873337	2.083912	1.194786
1.918881	1.960909	1.185944
1.954015	1.854911	1.185101
1.925628	1.906998	1.235870
2.018363	1.792113	1.142979
1.779870	1.981803	1.316077
1.893498	2.100554	1.045000
1.854581	1.947181	1.145584
1.941679	1.787143	1.053894
1.892367	1.984356	1.206995
1.824498	1.928769	1.116467
1.864835	2.049762	1.227445
1.799587	2.042088	1.178436
1.889726	1.905985	1.266058
1.897759	2.050904	1.041760
1.940541	1.993771	1.129326
1.964193	1.899875	1.046261
2.033825	1.914984	1.155032
1.904910	1.987015	1.098302
2.008644	1.918376	1.089009
1.869657	1.909232	1.085751
1.905357	2.003233	1.136866
2.018655	1.876492	1.289598
2.008108	1.813030	1.047935
1.877539	1.950945	1.142050
1.956653	1.961966	1.124702
1.885058	1.875337	1.250997
1.843236	1.895659	1.085801
1.983058	1.913366	1.130837
1.881458	1.758735	1.112759
2.007007	1.810866	1.115674
1.936284	1.821835	1.055727
1.916009	1.923427	1.060193
2.013869	1.952632	1.099661
2.018748	1.935241	1.049867
2.010444	1.825794	1.017422
1.996808	1.896530	1.032049
1.918223	1.764736	0.976689
1.911735	1.959904	1.070630
2.083491	1.883290	1.093612
1.917870	1.762590	1.090657
2.097037	1.907099	1.057940
2.007647	1.855928	0.986142
1.984054	1.942532	0.975325
1.945510	1.849531	0.985526
1.961990	2.014355	1.055684
2.057135	1.804236	1.033786
1.966842	1.822288	1.052192
1.970690	1.707884	1.025144
1.945662	1.842680	0.829188
2.084854	1.852780	1.013617
2.097265	1.650781	0.885885
1.954797	1.793524	0.855092
2.029773	1.859995	0.907458
2.101476	1.979622	1.089433
1.937462	1.844644	1.028916
2.086644	1.921326	0.959352
2.000528	1.774402	0.990437
1.956191	1.843432	0.973898
2.053766	1.929071	0.836954
2.090768	1.715213	0.990243
2.041111	1.762142	0.902118
2.082934	1.844507	0.991609
2.029439	1.780604	0.943573
2.035526	1.840722	0.938712
2.262036	1.772391	0.944194
1.984350	1.837757	0.951768
2.185906	1.811554	0.833994
2.108742	1.734683	0.999841
2.180226	1.751494	0.928747
2.088928	1.658648	0.912623
2.077044	1.839071	0.905914
2.099303	1.764179	0.950824
2.113821	1.707316	1.017681
2.042581	1.687561	0.965158
2.107824	1.813356	0.974456
2.243988	1.771856	0.808157
2.117816	1.591569	0.984324
2.231762	1.750294	0.947705
2.255914	1.631408	0.821182
2.177585	1.731465	0.934258
2.147972	1.748278	0.961531
2.047707	1.771225	0.899972
2.208082	1.833342	1.010449
2.305750	1.847559	0.945756
2.222375	1.744663	0.783203
2.209440	1.538947	0.911864
2.203666	1.701245	0.936934
2.189479	1.617614	0.854582
2.081137	1.711176	0.969011
2.075604	1.833516	0.956521
2.117385	1.610829	0.912638
2.289358	1.648116	1.015688
2.160991	1.732489	0.768162
2.248824	1.771451	1.062813
2.209528	1.837556	0.869173
2.108671	1.640897	0.865727
2.274936	1.512410	0.865410
2.173742	1.696336	0.859753
2.043942	1.748671	0.966432
2.095173	1.582371	0.788313
2.209856	1.598160	0.752122
2.225641	1.733063	0.960379
2.221858	1.737640	0.799898
2.232952	1.639973	0.895662
2.302621	1.594644	0.778548
2.133342	1.725908	0.813638
2.078773	1.694889	0.743865
2.331414	1.752824	0.892978
2.212754	1.677526	0.743485
2.268962	1.474465	0.932771
2.257963	1.587563	0.819109
2.207925	1.505448	0.781890
2.224006	1.648497	0.783680
2.291557	1.681477	0.795294
2.305927	1.585659	0.762781
2.152811	1.597331	0.679608
2.214881	1.551016	0.888238
2.216931	1.616315	0.833445
2.257585	1.671950	0.741023
2.283156	1.667702	0.788114
2.177273	1.702017	0.672348
2.306955	1.589204	0.955808
2.348026	1.725417	0.785019
2.226393	1.617235	0.729501
2.231440	1.638688	0.803632
2.447486	1.543420	0.593671
2.288358	1.727184	0.814101
2.285326	1.567167	0.790040
2.207129	1.660060	0.704576
2.239820	1.590458	0.776779
2.259494	1.523543	0.598775
2.320059	1.570218	0.713429
2.300575	1.658372	0.798043
2.330018	1.583721	0.846517
2.263502	1.613309	0.758158
2.263098	1.652061	0.714838
2.299533	1.680705	0.691558
2.322260	1.607135	0.821651
2.266326	1.573249	0.647214
2.426699	1.651564	0.606830
2.281061	1.727680	0.700054
2.211863	1.558514	0.718201
2.335616	1.458354	0.642715
2.428452	1.600881	0.667597
2.309204	1.656796	0.712011
2.273377	1.601997	0.695627
2.320920	1.526744	0.703856
2.218147	1.542773	0.741847
2.323039	1.570789	0.745348
2.450185	1.429628	0.703416
2.416176	1.567476	0.795194
2.492854	1.420340	0.740131
2.382734	1.451456	0.641170
2.392555	1.519543	0.570415
2.449658	1.532691	0.671585
2.413176	1.423460	0.585774
2.438556	1.533238	0.588414
2.439884	1.527433	0.587962
2.575423	1.424165	0.578230
2.363368	1.464296	0.667386
2.340578	1.638965	0.675291
1.515764	1.300880	1.728945
1.864335	1.439014	1.758245
1.614475	1.474592	1.860289
1.709840	1.480091	1.881080
1.537029	1.465812	1.776197
1.615365	1.453530	1.706626
1.550804	1.386366	1.824727
1.621089	1.557211	1.856738
1.587153	1.510521	1.912903
1.572255	1.465910	1.950956
1.684322	1.541328	1.883700
1.614618	1.423747	1.959231
1.640838	1.482132	1.915812
1.667896	1.527791	1.922381
1.528903	1.505258	1.943287
1.554750	1.482301	1.686721
1.617179	1.439822	1.798073
1.524748	1.589074	1.822315
1.576735	1.605490	1.858527
1.621229	1.483752	1.788547
1.504418	1.483900	1.961808
1.707093	1.483295	1.854851
1.578924	1.493939	1.825977
1.650955	1.307485	1.700012
1.543655	1.383451	1.861092
1.598082	1.557790	1.835804
1.550269	1.593547	2.010246
1.559872	1.514947	1.753735
1.603861	1.410007	1.854240
1.510459	1.517561	1.917380
1.517758	1.423571	1.907693
1.622957	1.590002	1.910611
1.537768	1.395959	1.750103
1.460911	1.418827	1.869785
1.660526	1.479129	1.769844
1.666438	1.457992	1.772979
1.592860	1.493423	1.914868
1.634566	1.535795	1.977144
1.602848	1.611649	1.630128
1.693738	1.399653	1.821284
1.443556	1.535446	1.748866
1.518843	1.485172	1.881591
1.531320	1.470747	1.767069
1.741599	1.498305	1.788155
1.524856	1.595652	1.811520
1.620887	1.583669	1.793611
1.689313	1.612708	1.844520
1.678846	1.569192	1.766805
1.607644	1.573156	1.834658
1.645543	1.399595	1.872526
1.639261	1.560330	1.910195
1.665463	1.511460	1.830453
1.645364	1.459395	1.864420
1.471641	1.477452	1.627266
1.731123	1.536212	1.770797
1.576485	1.529243	1.896774
1.664483	1.451894	1.730513
1.644154	1.630764	1.680379
1.696603	1.587285	1.816491
1.802069	1.485037	1.765453
1.595384	1.560867	1.770889
1.568011	1.458545	1.823637
1.704460	1.683246	1.757639
1.753974	1.602963	1.827581
1.696326	1.566440	1.646227
1.593822	1.662213	1.832674
1.549583	1.555545	1.688354
1.648822	1.638685	1.669171
1.632894	1.483937	1.606643
1.586776	1.563760	1.772681
1.622487	1.362635	1.893677
1.549390	1.518929	1.719831
1.558491	1.546192	1.739779
1.730837	1.605191	1.739481
1.708237	1.497864	1.752715
1.722381	1.441103	1.819277
1.610781	1.457677	1.692245
1.776342	1.488393	1.704141
1.610488	1.529943	1.825855
1.612895	1.584580	1.787423
1.764431	1.592620	1.639376
1.768169	1.574533	1.622019
1.525204	1.619759	1.644037
1.747531	1.682087	1.785239
1.633264	1.565927	1.545697
1.627226	1.608342	1.575215
1.591882	1.530321	1.780088
1.807034	1.573580	1.656184
1.649219	1.444287	1.726056
1.516852	1.475918	1.645494
1.737433	1.670403	1.718315
1.628919	1.618783	1.831782
1.754023	1.497677	1.697179
1.736748	1.665403	1.666111
1.725562	1.509655	1.618694
1.665494	1.537600	1.662255
1.715664	1.598842	1.591137
1.509032	1.638369	1.591966
1.693846	1.661562	1.704965
1.709369	1.546146	1.609882
1.732727	1.697168	1.521286
1.871143	1.543996	1.639111
1.683803	1.534002	1.674568
1.814317	1.591445	1.686602
1.786996	1.694969	1.557122
1.647715	1.606750	1.531071
1.701232	1.580773	1.634501
1.588250	1.626462	1.541255
1.682087	1.597364	1.554314
1.738985	1.614398	1.573403
1.674338	1.716193	1.544395
1.600662	1.744898	1.661639
1.508564	1.520980	1.548576
1.748328	1.611821	1.508418
1.681991	1.637979	1.727965
1.726478	1.616288	1.557570
1.678296	1.577416	1.489864
1.626990	1.613082	1.578828
1.674453	1.710253	1.578337
1.743981	1.609608	1.581763
1.663374	1.635222	1.569308
1.729812	1.773968	1.646826
1.782270	1.680378	1.412091
1.634992	1.686476	1.559102
1.835993	1.742288	1.576972
1.737805	1.660584	1.635495
1.730246	1.733195	1.708326
1.730557	1.571485	1.665297
1.858599	1.677943	1.654559
1.778427	1.661322	1.357577
1.672568	1.689268	1.592051
1.728411	1.727592	1.558411
1.624571	1.596214	1.488657
